SubName;WhichTrial;WhichBlock;FaceCombination;FacesCorrect;AllAnswers;RTimeWS;RTimeHM;HLcol;HLRAWcol;AllLags;AllSOAs;Tilt4T1;Tilt4T2;STime
101;329;4;4;1;1;0.469483126;0.814245688;1;1;1;1;3;0.3501;12
101;330;4;4;0;0;0.503118342;0.853327522;1;1;1;1;2;0.2334;-12
101;331;4;1;1;0;0.357668242;0.744687299;1;1;1;1;5;0.5835;-12
101;332;4;1;1;0;0.552831979;1.147851976;1;1;1;1;2;0.2334;-12
101;333;4;5;1;1;0.695382614;1.232410406;1;1;1;1;2;0.2334;-12
101;334;4;6;1;0;0.566633323;1.364651792;1;1;1;1;1;0.1167;-12
101;335;4;1;1;1;0.450568597;0.753579294;1;1;1;1;1;0.1167;12
101;336;4;2;0;1;0.91808152;1.634054792;1;1;1;1;1;0.1167;12
101;337;4;4;1;1;0.667335454;1.254352399;1;1;1;1;10;1.167;12
101;338;4;4;0;1;1.067918739;1.339006188;1;1;1;1;8;0.9336;-12
101;339;4;1;0;0;0.623204113;1.00915791;1;1;1;1;1;0.1167;12
101;340;4;1;0;1;0.442682024;0.986725366;1;1;1;1;5;0.5835;12
101;341;4;3;0;1;0.690978215;1.001988763;1;1;1;1;10;1.167;-12
101;342;4;5;1;1;0.467441564;0.65950424;1;1;1;1;5;0.5835;-12
101;343;4;4;0;0;0.596290373;0.817302591;1;1;1;1;5;0.5835;12
101;344;4;2;0;1;0.658178184;0.909171286;1;1;1;1;1;0.1167;-12
101;345;4;2;0;1;0.376042301;0.851083724;1;1;1;1;2;0.2334;12
101;346;4;4;0;1;0.585627531;0.951654657;1;1;1;1;3;0.3501;-12
101;347;4;2;0;1;0.46712381;0.869131709;1;1;1;1;2;0.2334;12
101;348;4;2;1;1;0.376973803;0.676006013;1;1;1;1;5;0.5835;-12
101;349;4;6;1;1;0.782832511;1.055866483;1;1;1;1;3;0.3501;-12
101;350;4;5;1;1;0.442389229;0.711396396;1;1;1;1;2;0.2334;-12
101;351;4;4;1;0;0.396321604;0.903344834;1;1;1;1;3;0.3501;12
101;352;4;3;0;0;0.49082481;0.912818258;1;1;1;1;10;1.167;-12
101;353;4;2;0;1;0.415670045;0.774691222;1;1;1;1;10;1.167;-12
101;354;4;2;0;1;0.352525297;0.64815981;1;1;1;1;2;0.2334;-12
101;355;4;4;0;1;0.46605439;0.799998592;1;1;1;1;2;0.2334;12
101;356;4;2;0;0;0.515719388;0.809723212;1;1;1;1;3;0.3501;-12
101;357;4;3;0;1;0.443117216;0.838189243;1;1;1;1;1;0.1167;12
101;358;4;3;0;0;0.357347608;0.682388295;1;1;1;1;2;0.2334;-12
101;359;4;3;0;1;0.515486113;0.874505369;1;1;1;1;1;0.1167;-12
101;360;4;2;0;1;0.230720838;0.590749356;1;1;1;1;1;0.1167;-12
101;361;4;4;0;0;0.497901479;0.768894209;1;1;1;1;8;0.9336;12
101;362;4;1;0;0;0.790858602;1.050863376;1;1;1;1;3;0.3501;-12
101;363;4;1;0;1;0.517373438;0.949410539;1;1;1;1;1;0.1167;-12
101;364;4;3;1;0;0.440875337;0.825879072;1;1;1;1;8;0.9336;12
101;365;4;3;0;1;0.439278887;0.775740802;1;1;1;1;1;0.1167;12
101;366;4;1;1;1;0.673296944;1.276667825;1;1;1;1;2;0.2334;12
101;367;4;1;1;0;1.072616572;1.896653438;1;1;1;1;8;0.9336;12
101;368;4;5;1;0;0.621083833;0.864133402;1;1;1;1;3;0.3501;-12
101;369;4;3;0;1;0.941090053;1.248061956;1;1;1;1;2;0.2334;-12
101;370;4;5;1;1;0.405611032;0.797599277;1;1;1;1;2;0.2334;-12
101;371;4;6;1;0;0.856097391;1.158096906;1;1;1;1;1;0.1167;-12
101;372;4;3;0;0;0.752666671;1.217700599;1;1;1;1;3;0.3501;12
101;373;4;1;1;0;0.410496061;0.689527042;1;1;1;1;1;0.1167;-12
101;374;4;2;0;1;0.407792431;0.719786641;1;1;1;1;2;0.2334;12
101;375;4;4;0;0;0.367571098;0.724604151;1;1;1;1;2;0.2334;12
101;376;4;4;0;0;0.507482101;0.697477295;1;1;1;1;5;0.5835;12
101;377;4;1;0;1;0.525934879;0.747944518;1;1;1;1;1;0.1167;12
101;378;4;6;1;1;0.385500045;0.66053942;1;1;1;1;1;0.1167;-12
101;379;4;2;0;1;0.647961094;0.873018357;1;1;1;1;2;0.2334;12
101;380;4;4;0;0;0.432924445;0.810959989;1;1;1;1;8;0.9336;-12
101;381;4;2;0;0;0.627437315;1.075469639;1;1;1;1;2;0.2334;-12
101;382;4;4;1;1;0.802340629;1.589370821;1;1;1;1;10;1.167;12
101;383;4;3;1;1;0.522575261;1.314616561;1;1;1;1;5;0.5835;-12
101;384;4;1;1;1;0.542788006;0.912521624;1;1;1;1;5;0.5835;-12
101;385;4;4;1;0;1.461434636;1.859434289;1;1;1;1;10;1.167;12
101;386;4;2;1;1;1.091305825;1.691329889;1;1;1;1;10;1.167;12
101;387;4;3;1;1;1.162639861;1.784637917;1;1;1;1;10;1.167;12
101;388;4;4;1;1;2.355918194;2.651893181;1;1;1;1;10;1.167;-12
101;389;4;6;1;0;0.841252866;1.57760368;1;1;1;1;1;0.1167;-12
101;390;4;4;1;1;0.35072981;0.717766838;1;1;1;1;2;0.2334;-12
101;391;4;3;1;0;0.465607998;1.139618209;1;1;1;1;3;0.3501;12
101;392;4;5;1;1;0.692852421;1.012835282;1;1;1;1;10;1.167;-12
101;393;4;1;1;0;0.820736127;1.220047436;1;1;1;1;8;0.9336;-12
101;394;4;5;1;1;0.702623759;0.973567531;1;1;1;1;2;0.2334;-12
101;395;4;1;0;0;0.577528161;0.856539943;1;1;1;1;1;0.1167;-12
101;396;4;3;0;0;0.343033953;0.663084973;1;1;1;1;5;0.5835;12
101;397;4;3;0;1;1.030904066;1.425916895;1;1;1;1;5;0.5835;12
101;398;4;2;1;1;0.527800764;0.850877008;1;1;1;1;3;0.3501;12
101;399;4;3;0;0;0.406349578;1.198401758;1;1;1;1;2;0.2334;-12
101;400;4;3;0;1;1.080914978;1.840943752;1;1;1;1;1;0.1167;12
101;401;5;3;1;0;1.36797013;1.913976957;1;1;1;1;8;0.9336;12
101;402;5;6;1;1;0.835927205;1.1659262;1;1;1;1;3;0.3501;-12
101;403;5;6;1;1;0.800837296;1.03284035;1;1;1;1;10;1.167;-12
101;404;5;4;0;0;0.381562838;0.820965243;1;1;1;1;3;0.3501;12
101;405;5;1;0;1;0.345170554;0.598164258;1;1;1;1;3;0.3501;12
101;406;5;6;1;1;0.695718607;1.472720506;1;1;1;1;10;1.167;-12
101;407;5;4;0;0;0.417602809;0.839608417;1;1;1;1;1;0.1167;12
101;408;5;4;0;1;0.352783532;0.792800006;1;1;1;1;3;0.3501;12
101;409;5;2;0;0;0.352981929;0.642979426;1;1;1;1;3;0.3501;-12
101;410;5;5;1;1;0.298182306;0.592179089;1;1;1;1;3;0.3501;-12
101;411;5;5;1;0;0.402377812;0.76238585;1;1;1;1;1;0.1167;-12
101;412;5;2;0;1;0.375216716;0.62122943;1;1;1;1;1;0.1167;12
101;413;5;1;1;1;0.333073178;0.541081478;1;1;1;1;2;0.2334;-12
101;414;5;3;1;0;0.898257568;2.154307856;1;1;1;1;10;1.167;-12
101;415;5;4;1;1;0.42885348;0.670942427;1;1;1;1;1;0.1167;-12
101;416;5;6;0;1;0.637749763;1.300783857;1;1;1;1;2;0.2334;-12
101;417;5;3;1;0;0.396153927;0.612329435;1;1;1;1;1;0.1167;12
101;418;5;3;0;1;0.585191699;0.866179764;1;1;1;1;1;0.1167;12
101;419;5;3;1;1;0.305988561;0.528011;1;1;1;1;1;0.1167;-12
101;420;5;6;0;1;0.695248856;1.062252925;1;1;1;1;10;1.167;-12
101;421;5;1;0;0;0.89114378;1.179351871;1;1;1;1;5;0.5835;-12
101;422;5;2;1;1;0.405377116;0.693748084;1;1;1;1;5;0.5835;12
101;423;5;1;1;0;0.465786235;0.893898929;1;1;1;1;5;0.5835;12
101;424;5;6;1;1;0.378019864;0.691051174;1;1;1;1;8;0.9336;-12
101;425;5;2;1;1;0.338300921;0.846309732;1;1;1;1;1;0.1167;12
101;426;5;1;0;1;0.445792366;0.819827664;1;1;1;1;3;0.3501;12
101;427;5;4;0;0;0.455650423;0.879701753;1;1;1;1;2;0.2334;12
101;428;5;1;1;1;0.797619756;1.037951936;1;1;1;1;10;1.167;12
101;429;5;4;0;1;0.608077994;0.853079847;1;1;1;1;3;0.3501;12
101;430;5;3;0;1;0.315676061;0.629682073;1;1;1;1;1;0.1167;-12
101;431;5;2;0;1;1.415881881;1.723834566;1;1;1;1;10;1.167;-12
101;432;5;2;1;0;1.387897441;1.875900863;1;1;1;1;5;0.5835;12
101;433;5;4;1;1;0.922708635;1.335393775;1;1;1;1;5;0.5835;-12
101;434;5;6;1;1;1.412958095;1.683978985;1;1;1;1;10;1.167;-12
101;435;5;3;1;1;1.018197102;1.394204204;1;1;1;1;10;1.167;12
101;436;5;3;0;1;0.570780126;1.228781034;1;1;1;1;3;0.3501;-12
101;437;5;3;1;1;1.051027213;1.517029444;1;1;1;1;8;0.9336;-12
101;438;5;5;1;1;0.631580278;0.905918546;1;1;1;1;1;0.1167;-12
101;439;5;4;1;1;0.437465161;0.880472618;1;1;1;1;2;0.2334;-12
101;440;5;3;1;1;0.731579062;1.035469742;1;1;1;1;8;0.9336;-12
101;441;5;4;1;1;2.837979327;3.210965364;1;1;1;1;8;0.9336;12
101;442;5;4;1;0;0.725959006;1.055962801;1;1;1;1;2;0.2334;12
101;443;5;4;1;1;0.883795117;1.18051153;1;1;1;1;8;0.9336;12
101;444;5;2;1;0;1.621075513;1.879729912;1;1;1;1;5;0.5835;-12
101;445;5;4;1;1;1.291012199;2.223026581;1;1;1;1;10;1.167;-12
101;446;5;5;0;1;0.728011128;1.196014282;1;1;1;1;8;0.9336;-12
101;447;5;1;1;0;0.485532749;0.751534852;1;1;1;1;3;0.3501;-12
101;448;5;2;1;1;0.722065638;1.364114202;1;1;1;1;8;0.9336;-12
101;449;5;6;0;1;0.510965876;0.923979011;1;1;1;1;8;0.9336;-12
101;450;5;3;1;0;0.922813913;1.234813882;1;1;1;1;5;0.5835;12
101;451;5;5;0;1;0.45798766;0.873997859;1;1;1;1;8;0.9336;-12
101;452;5;3;1;1;0.61692903;1.143932049;1;1;1;1;1;0.1167;12
101;453;5;2;1;0;1.331537847;1.603331202;1;1;1;1;10;1.167;-12
101;454;5;5;0;0;1.158057546;1.868050769;1;1;1;1;5;0.5835;-12
101;455;5;5;1;1;0.420981307;0.669000703;1;1;1;1;8;0.9336;-12
101;456;5;1;0;1;0.545835629;2.22792249;1;1;1;1;2;0.2334;12
101;457;5;2;0;0;1.122885719;1.380888611;1;1;1;1;3;0.3501;-12
101;458;5;1;0;1;0.511098994;0.706114255;1;1;1;1;8;0.9336;-12
101;459;5;2;0;1;0.439565282;1.155624952;1;1;1;1;2;0.2334;-12
101;460;5;1;0;0;0.32811199;0.701146987;1;1;1;1;3;0.3501;12
101;461;5;2;0;0;0.405647831;0.71767628;1;1;1;1;2;0.2334;12
101;462;5;1;0;1;0.346530208;0.642550634;1;1;1;1;3;0.3501;12
101;463;5;2;1;1;0.422660955;0.768720133;1;1;1;1;8;0.9336;12
101;464;5;3;1;1;0.731587382;1.185588875;1;1;1;1;10;1.167;12
101;465;5;3;0;0;1.827853755;2.110879542;1;1;1;1;3;0.3501;12
101;466;5;1;0;1;0.507484981;2.012530327;1;1;1;1;2;0.2334;-12
101;467;5;3;0;1;1.07649618;1.541516349;1;1;1;1;3;0.3501;12
101;468;5;3;0;1;0.662622902;1.464651856;1;1;1;1;2;0.2334;-12
101;469;5;1;1;0;0.501463333;1.154497613;1;1;1;1;2;0.2334;12
101;470;5;6;1;1;0.753100582;1.083111417;1;1;1;1;1;0.1167;-12
101;471;5;5;1;1;0.601377958;0.927382468;1;1;1;1;1;0.1167;-12
101;472;5;5;1;1;0.645510579;0.962521976;1;1;1;1;3;0.3501;-12
101;473;5;4;1;1;0.957406551;1.222413152;1;1;1;1;10;1.167;12
101;474;5;4;1;1;0.597380913;1.157436438;1;1;1;1;2;0.2334;12
101;475;5;5;1;1;0.494862815;0.857858318;1;1;1;1;3;0.3501;-12
101;476;5;3;0;1;0.507433142;0.937404682;1;1;1;1;5;0.5835;12
101;477;5;1;0;1;0.412655701;0.749646567;1;1;1;1;3;0.3501;-12
101;478;5;1;0;1;0.666119157;1.059140022;1;1;1;1;3;0.3501;-12
101;479;5;4;1;1;0.442739943;0.750874384;1;1;1;1;5;0.5835;-12
101;480;5;6;1;0;0.49027602;0.773266928;1;1;1;1;5;0.5835;-12
101;481;5;3;0;0;0.574100385;0.959079159;1;1;1;1;10;1.167;-12
101;482;5;3;0;1;0.497603564;0.89762302;1;1;1;1;5;0.5835;-12
101;483;5;2;1;1;0.521175287;0.929176034;1;1;1;1;8;0.9336;-12
101;484;5;2;1;1;0.611408812;0.979402942;1;1;1;1;2;0.2334;-12
101;485;5;5;1;1;0.87660005;1.295625553;1;1;1;1;10;1.167;-12
101;486;5;4;0;0;0.877858587;1.210928565;1;1;1;1;2;0.2334;-12
101;487;5;4;0;1;0.605702998;0.931235516;1;1;1;1;1;0.1167;12
101;488;5;6;1;1;0.486600249;0.710920245;1;1;1;1;8;0.9336;-12
101;489;5;4;0;0;0.445841645;0.74784212;1;1;1;1;10;1.167;12
101;490;5;2;0;1;0.345289591;0.592311247;1;1;1;1;1;0.1167;12
101;491;5;6;1;1;0.332558948;0.650577685;1;1;1;1;2;0.2334;-12
101;492;5;5;1;0;0.356040432;0.632064749;1;1;1;1;8;0.9336;-12
101;493;5;1;0;1;0.411187888;0.634187269;1;1;1;1;2;0.2334;-12
101;494;5;2;0;1;0.306448392;1.042498091;1;1;1;1;1;0.1167;-12
101;495;5;4;0;1;0.427625343;0.755691894;1;1;1;1;5;0.5835;-12
101;496;5;3;0;1;0.501135019;0.823153042;1;1;1;1;2;0.2334;12
101;497;5;4;0;1;0.423031509;0.704060853;1;1;1;1;2;0.2334;12
101;498;5;6;1;1;0.812602838;1.194586148;1;1;1;1;10;1.167;-12
101;499;5;4;0;1;0.446067881;0.703077191;1;1;1;1;5;0.5835;12
101;500;5;3;1;1;1.450762514;1.817648824;1;1;1;1;10;1.167;12
101;501;6;6;1;1;0.50163165;0.707595827;1;1;1;1;2;0.2334;-12
101;502;6;4;0;1;0.368074769;0.57110012;1;1;1;1;1;0.1167;12
101;503;6;4;0;0;0.330923458;0.550947214;1;1;1;1;2;0.2334;12
101;504;6;5;1;1;0.346519649;0.567499227;1;1;1;1;1;0.1167;-12
101;505;6;3;1;1;0.337739012;0.601331239;1;1;1;1;5;0.5835;-12
101;506;6;6;1;1;0.347773065;0.572789369;1;1;1;1;3;0.3501;-12
101;507;6;4;0;1;0.527675966;0.815670621;1;1;1;1;1;0.1167;12
101;508;6;3;0;0;0.345491188;0.662500344;1;1;1;1;2;0.2334;12
101;509;6;2;0;1;0.400430648;0.692444748;1;1;1;1;1;0.1167;-12
101;510;6;3;0;0;0.475945726;0.765987063;1;1;1;1;3;0.3501;-12
101;511;6;4;0;1;0.390770987;0.655784629;1;1;1;1;5;0.5835;12
101;512;6;1;0;0;0.381344282;0.726345879;1;1;1;1;5;0.5835;12
101;513;6;2;0;1;0.569148797;0.809172182;1;1;1;1;2;0.2334;-12
101;514;6;4;0;0;0.436088226;0.706161934;1;1;1;1;8;0.9336;12
101;515;6;5;1;0;0.54257585;0.832564708;1;1;1;1;10;1.167;-12
101;516;6;4;1;1;0.376742448;0.770769055;1;1;1;1;3;0.3501;-12
101;517;6;4;0;1;0.617648696;1.004653034;1;1;1;1;10;1.167;12
101;518;6;4;0;0;0.37983839;0.766230579;1;1;1;1;3;0.3501;-12
101;519;6;5;1;0;0.581981518;0.991051046;1;1;1;1;1;0.1167;-12
101;520;6;5;1;1;0.552079673;0.953265507;1;1;1;1;10;1.167;-12
101;521;6;1;0;1;0.340769995;0.596796603;1;1;1;1;1;0.1167;-12
101;522;6;3;0;0;0.356356906;0.663361768;1;1;1;1;2;0.2334;-12
101;523;6;1;1;1;0.941184772;1.751222857;1;1;1;1;8;0.9336;-12
101;524;6;6;1;1;0.415749404;0.710920245;1;1;1;1;5;0.5835;-12
101;525;6;5;1;1;0.443289373;0.763356072;1;1;1;1;2;0.2334;-12
101;526;6;3;1;1;0.96551488;1.759594222;1;1;1;1;10;1.167;-12
101;527;6;1;1;1;0.66543373;1.304452909;1;1;1;1;10;1.167;-12
101;528;6;2;1;1;0.567972178;1.078990534;1;1;1;1;8;0.9336;12
101;529;6;1;0;0;0.480272366;0.716240147;1;1;1;1;1;0.1167;-12
101;530;6;1;0;1;1.001107179;1.283087226;1;1;1;1;1;0.1167;12
101;531;6;3;0;0;0.696348676;0.97735786;1;1;1;1;8;0.9336;-12
101;532;6;3;1;0;0.900579445;1.212410778;1;1;1;1;10;1.167;12
101;533;6;2;0;1;0.460376415;0.729389983;1;1;1;1;1;0.1167;12
101;534;6;6;1;1;0.350656212;0.687665317;1;1;1;1;1;0.1167;-12
101;535;6;2;0;1;0.422783833;0.721877802;1;1;1;1;2;0.2334;-12
101;536;6;6;1;1;0.42565386;0.771666958;1;1;1;1;5;0.5835;-12
101;537;6;3;1;1;1.435529517;1.851700352;1;1;1;1;8;0.9336;-12
101;538;6;2;1;1;0.619108189;0.934140422;1;1;1;1;1;0.1167;-12
101;539;6;4;0;0;0.530233039;0.806474632;1;1;1;1;2;0.2334;12
101;540;6;3;1;0;0.407933869;0.699985728;1;1;1;1;1;0.1167;-12
101;541;6;3;0;0;0.705465627;1.312463321;1;1;1;1;8;0.9336;12
101;542;6;1;0;1;0.356357226;0.652369652;1;1;1;1;1;0.1167;-12
101;543;6;2;0;1;0.412892497;0.849921825;1;1;1;1;2;0.2334;12
101;544;6;6;1;1;0.562399482;0.809422097;1;1;1;1;3;0.3501;-12
101;545;6;3;0;1;2.1153089;2.429310112;1;1;1;1;3;0.3501;-12
101;546;6;3;0;1;0.365537856;0.554534028;1;1;1;1;1;0.1167;12
101;547;6;3;0;1;0.302039194;0.632062189;1;1;1;1;1;0.1167;12
101;548;6;1;0;0;0.39222024;0.655999345;1;1;1;1;5;0.5835;-12
101;549;6;4;0;1;0.382766656;0.635932517;1;1;1;1;2;0.2334;-12
101;550;6;2;0;1;0.428177653;0.80601992;1;1;1;1;1;0.1167;12
101;551;6;2;0;1;0.417465532;0.719476887;1;1;1;1;2;0.2334;12
101;552;6;5;1;1;0.507462262;0.758470083;1;1;1;1;10;1.167;-12
101;553;6;3;0;1;0.352864491;0.632878174;1;1;1;1;3;0.3501;-12
101;554;6;6;0;1;0.366019127;0.614014524;1;1;1;1;2;0.2334;-12
101;555;6;2;1;1;0.945947883;1.319180956;1;1;1;1;10;1.167;12
101;556;6;4;0;1;0.452811756;0.723117139;1;1;1;1;3;0.3501;-12
101;557;6;1;1;1;0.497724522;1.867788054;1;1;1;1;10;1.167;12
101;558;6;4;1;1;0.670657313;1.074748373;1;1;1;1;3;0.3501;-12
101;559;6;4;0;1;0.687585958;0.947670411;1;1;1;1;1;0.1167;12
101;560;6;1;0;1;0.636040035;0.856616421;1;1;1;1;8;0.9336;-12
101;561;6;2;0;1;0.808893147;1.144592516;1;1;1;1;10;1.167;12
101;562;6;2;0;1;0.605141729;1.103152325;1;1;1;1;8;0.9336;12
101;563;6;4;1;1;0.427678142;0.62067584;1;1;1;1;2;0.2334;-12
101;564;6;1;0;1;1.227573376;1.810610235;1;1;1;1;2;0.2334;-12
101;565;6;2;0;1;0.546537696;1.252571952;1;1;1;1;2;0.2334;12
101;566;6;4;0;1;0.453034152;0.708031659;1;1;1;1;3;0.3501;-12
101;567;6;1;0;0;0.482561284;0.751573571;1;1;1;1;5;0.5835;-12
101;568;6;6;1;1;0.778164757;1.181184157;1;1;1;1;10;1.167;-12
101;569;6;2;0;1;0.871335828;1.079336448;1;1;1;1;3;0.3501;12
101;570;6;5;1;1;0.346528928;0.66754441;1;1;1;1;3;0.3501;-12
101;571;6;3;0;1;0.467465244;0.87447977;1;1;1;1;5;0.5835;12
101;572;6;4;0;1;0.648279168;0.843283229;1;1;1;1;8;0.9336;12
101;573;6;2;0;1;0.467519003;0.839554978;1;1;1;1;3;0.3501;-12
101;574;6;3;0;1;0.467718039;0.679748664;1;1;1;1;10;1.167;12
101;575;6;2;0;1;0.725895327;1.055940722;1;1;1;1;8;0.9336;-12
101;576;6;6;1;0;0.462485496;0.814493363;1;1;1;1;8;0.9336;-12
101;577;6;5;1;1;0.347334353;0.620346246;1;1;1;1;5;0.5835;-12
101;578;6;3;0;0;0.599525513;0.86258623;1;1;1;1;2;0.2334;12
101;579;6;6;1;0;1.157174683;1.809085783;1;1;1;1;3;0.3501;-12
101;580;6;4;0;1;0.457595987;0.80764773;1;1;1;1;3;0.3501;-12
101;581;6;1;0;1;0.432143979;0.851173962;1;1;1;1;5;0.5835;12
101;582;6;4;1;1;0.49570376;0.787687781;1;1;1;1;8;0.9336;12
101;583;6;6;1;1;0.412886737;0.739905947;1;1;1;1;2;0.2334;-12
101;584;6;5;1;1;0.408068586;0.808067242;1;1;1;1;1;0.1167;-12
101;585;6;5;1;1;0.392622793;0.80765829;1;1;1;1;1;0.1167;-12
101;586;6;3;0;0;0.368204366;0.684172902;1;1;1;1;1;0.1167;-12
101;587;6;1;0;1;0.400295291;0.76238041;1;1;1;1;5;0.5835;12
101;588;6;3;1;1;0.63793376;0.995925836;1;1;1;1;10;1.167;-12
101;589;6;3;0;1;0.421463218;0.669442295;1;1;1;1;8;0.9336;12
101;590;6;2;0;1;0.468306188;0.829329248;1;1;1;1;8;0.9336;-12
101;591;6;4;1;0;0.411487723;0.714335222;1;1;1;1;8;0.9336;-12
101;592;6;4;0;1;0.56032944;0.889309254;1;1;1;1;1;0.1167;12
101;593;6;1;0;0;0.872505406;1.284521439;1;1;1;1;3;0.3501;-12
101;594;6;4;0;0;0.147730698;0.717771638;1;1;1;1;3;0.3501;-12
101;595;6;3;0;0;0.395648337;1.347706187;1;1;1;1;1;0.1167;-12
101;596;6;4;0;1;0.476184122;0.92620233;1;1;1;1;5;0.5835;-12
101;597;6;6;1;0;0.368057169;0.68909473;1;1;1;1;3;0.3501;-12
101;598;6;2;0;1;0.502284118;0.767310239;1;1;1;1;1;0.1167;12
101;599;6;3;0;1;0.520111947;0.764116058;1;1;1;1;1;0.1167;12
101;600;6;2;1;1;0.871047193;1.29905685;1;1;1;1;8;0.9336;12
102;1;1;3;1;1;2.00699699;2.637008657;2;5;3;0.3501;-12;-12;39839.299
102;2;1;4;0;0;2.15841178;2.83945386;2;5;2;0.2334;12;-12;39843.897
102;3;1;1;0;1;1.357687761;1.974704789;2;5;3;0.3501;-12;-12;39848.697
102;4;1;6;1;0;1.162766259;1.874733205;2;5;5;0.5835;-12;12;39852.631
102;5;1;1;0;1;2.517618873;2.998654425;2;5;10;1.167;12;-12;39856.464
102;6;1;4;0;1;1.146287205;1.672299202;2;5;2;0.2334;12;-12;39861.43
102;7;1;2;1;1;2.248284672;2.782286281;2;5;3;0.3501;-12;12;39865.063
102;8;1;3;1;1;2.305641367;2.827644159;2;5;5;0.5835;12;12;39869.814
102;9;1;1;0;1;1.372618684;1.859608366;2;5;1;0.1167;-12;-12;39874.597
102;10;1;2;1;1;1.028202357;1.491217443;2;5;10;1.167;12;12;39878.413
102;11;1;1;0;0;0.697474415;1.192518987;2;5;2;0.2334;12;12;39881.863
102;12;1;3;0;1;1.827740157;2.31575254;2;5;2;0.2334;12;-12;39885.013
102;13;1;4;1;1;2.341659579;2.7327432;2;5;2;0.2334;12;12;39889.297
102;14;1;3;0;1;0.850982286;1.332005358;2;5;8;0.9336;-12;-12;39893.996
102;15;1;6;0;1;0.830234831;1.326264025;2;5;2;0.2334;-12;12;39897.296
102;16;1;5;0;0;0.875592389;1.441550525;2;5;8;0.9336;-12;-12;39900.596
102;17;1;2;0;1;2.138790064;2.730849155;2;5;8;0.9336;12;-12;39903.995
102;18;1;1;1;0;0.936087266;1.3211022;2;5;5;0.5835;12;-12;39908.696
102;19;1;5;0;1;1.178021656;1.581021536;2;5;1;0.1167;-12;12;39911.979
102;20;1;1;0;0;1.837381898;2.255357181;2;5;3;0.3501;12;12;39915.529
102;21;1;6;0;1;0.723685448;1.350991566;2;5;1;0.1167;-12;-12;39919.745
102;22;1;2;0;0;1.25055055;1.642538154;2;5;2;0.2334;12;-12;39923.063
102;23;1;5;1;1;1.192763462;1.6077452;2;5;5;0.5835;-12;12;39926.663
102;24;1;2;1;1;0.992352782;1.372337729;2;5;3;0.3501;-12;12;39930.229
102;25;1;2;0;1;2.092221328;2.572349377;2;5;1;0.1167;12;12;39933.562
102;26;1;2;0;0;1.528365554;2.055341053;2;5;2;0.2334;-12;12;39938.095
102;27;1;1;1;1;1.884037672;2.245606322;2;5;8;0.9336;-12;12;39942.146
102;28;1;4;0;1;1.287218349;1.631192125;2;5;2;0.2334;-12;-12;39946.362
102;29;1;1;0;1;0.79150275;1.301506724;2;5;3;0.3501;12;12;39949.962
102;30;1;1;1;1;1.2920173;1.801022573;2;5;10;1.167;12;-12;39953.228
102;31;1;4;1;1;1.066375728;1.389669248;2;5;10;1.167;12;12;39956.995
102;32;1;3;0;0;0.652876203;0.957832783;2;5;3;0.3501;-12;-12;39960.345
102;33;1;6;0;0;1.882460102;2.266452975;2;5;3;0.3501;-12;-12;39963.262
102;34;1;2;1;0;1.14549618;1.622497886;2;5;10;1.167;-12;-12;39967.495
102;35;1;2;1;1;0.537267468;0.951288904;2;5;8;0.9336;12;12;39971.078
102;36;1;6;0;0;0.707832943;1.004817831;2;5;5;0.5835;-12;-12;39973.994
102;37;1;1;1;1;0.507879214;1.039450468;2;5;10;1.167;12;12;39976.962
102;38;1;2;1;0;1.407622835;1.847626188;2;5;5;0.5835;-12;-12;39979.962
102;39;1;1;1;0;0.95529619;1.293278717;2;5;10;1.167;12;-12;39983.778
102;40;1;6;0;0;0.642458156;1.097444591;2;5;8;0.9336;-12;-12;39987.028
102;41;1;4;0;1;1.361071059;1.790300852;2;5;1;0.1167;-12;12;39990.094
102;42;1;3;0;0;0.633261847;1.570281896;2;5;1;0.1167;-12;12;39993.845
102;43;1;1;0;1;1.478215764;2.011209072;2;5;10;1.167;-12;12;39997.378
102;44;1;2;0;0;2.126201178;2.796206982;2;5;8;0.9336;-12;-12;40001.361
102;45;1;3;0;1;1.245885676;1.688903374;2;5;2;0.2334;-12;-12;40006.127
102;46;1;5;0;0;1.068457929;1.399144912;2;5;2;0.2334;-12;-12;40009.778
102;47;1;4;1;1;1.021709997;1.493689077;2;5;3;0.3501;-12;-12;40013.145
102;48;1;3;0;1;0.986261055;1.966295986;2;5;10;1.167;12;12;40016.611
102;49;1;4;0;1;1.03124294;1.461259599;2;5;3;0.3501;-12;12;40020.544
102;50;1;6;1;1;0.806088719;1.29311744;2;5;3;0.3501;-12;12;40023.977
102;51;1;3;0;1;1.225677091;1.705684822;2;5;10;1.167;-12;12;40027.245
102;52;1;4;1;1;1.0872675;1.696282117;2;5;3;0.3501;-12;12;40030.911
102;53;1;1;1;1;2.351940988;2.872000776;2;5;5;0.5835;12;12;40034.577
102;54;1;3;1;0;2.157985228;2.466991333;2;5;10;1.167;-12;-12;40039.41
102;55;1;3;1;1;0.905859667;1.313810496;2;5;1;0.1167;12;12;40043.843
102;56;1;2;1;0;0.93588599;1.47093174;2;5;1;0.1167;-12;-12;40047.127
102;57;1;1;1;0;0.797744234;1.252758509;2;5;5;0.5835;-12;-12;40050.56
102;58;1;5;1;0;1.143281181;2.317312191;2;5;8;0.9336;-12;12;40053.777
