Subject	Session	Age	Handedness	Sex	vision	langue.RESP	condition[Block]	color[Block]	target[Block]	Target.RT[Block]	condition[LogLevel5]	Running[LogLevel5]	color[LogLevel5]	target[LogLevel5]	congruence	Target.RT[LogLevel5]	Accuracy	Type d'erreur
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color1	88,41,0	orange	Incongruent	569	0	orange
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color1	blue	vert	Incongruent	965	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color1	blue	orange	Incongruent	791	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color1	0,205,0	jaune	Incongruent	1353	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color1	blue	jaune	Incongruent	1238	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	cheval	NULL	1024	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	casque	NULL	942	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	livre	NULL	643	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	livre	NULL	881	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	tube	NULL	1127	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	cheval	NULL	840	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	casque	NULL	1500	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	route	NULL	932	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	tube	NULL	923	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	route	NULL	1267	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	livre	NULL	1295	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	plan	NULL	869	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	cheval	NULL	1414	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	tube	NULL	1094	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	plan	NULL	1057	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	casque	NULL	892	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	cheval	NULL	748	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	casque	NULL	1241	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	plan	NULL	914	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	cheval	NULL	0	0	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	livre	NULL	1474	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	casque	NULL	924	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	plan	NULL	1698	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	plan	NULL	2190	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	tube	NULL	850	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	tube	NULL	907	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	88,41,0	route	NULL	1017	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	blue	route	NULL	2602	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	tube	NULL	2562	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	livre	NULL	847	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	205,0,0	plan	NULL	931	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	yellow	route	NULL	1523	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	route	NULL	1476	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	cheval	NULL	1080	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	0,205,0	casque	NULL	1338	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Neutral	Neutral2	237,137,10	livre	NULL	1026	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	marron	Incongruent	1661	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	yellow	vert	Incongruent	1248	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	orange	Incongruent	1735	0	orange
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	yellow	bleu	Incongruent	889	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	blue	orange	Incongruent	919	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	vert	Incongruent	827	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	blue	vert	Incongruent	1197	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	rouge	Incongruent	804	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	orange	Incongruent	1212	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	bleu	Incongruent	944	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	blue	bleu	Congruent	714	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	orange	Congruent	697	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	yellow	marron	Incongruent	860	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	rouge	Incongruent	3127	0	rouge
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	marron	Incongruent	1300	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	yellow	orange	Incongruent	1278	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	vert	Congruent	829	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	rouge	Incongruent	1004	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	jaune	Incongruent	1131	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	marron	Congruent	752	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	blue	rouge	Incongruent	1076	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	bleu	Incongruent	1334	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	vert	Incongruent	659	0	vert
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	jaune	Incongruent	1285	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	yellow	rouge	Incongruent	1575	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	bleu	Incongruent	3231	0	bleu
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	blue	marron	Incongruent	1093	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	blue	jaune	Incongruent	1910	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	rouge	Congruent	797	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	bleu	Incongruent	1075	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	88,41,0	orange	Incongruent	1057	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	237,137,10	jaune	Incongruent	1475	0	jaune
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	vert	Incongruent	3434	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	205,0,0	marron	Incongruent	800	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	0,205,0	jaune	Incongruent	1152	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Color	Color2	yellow	jaune	Congruent	605	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	blue	enfer	NULL	1779	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	0,205,0	cancer	NULL	1121	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	237,137,10	enfer	NULL	1434	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	88,41,0	cancer	NULL	905	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	yellow	tombe	NULL	974	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	88,41,0	tombe	NULL	817	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	blue	tombe	NULL	796	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	88,41,0	vomi	NULL	1637	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	yellow	cadavre	NULL	2227	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	88,41,0	guerre	NULL	1077	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	237,137,10	cancer	NULL	1368	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	88,41,0	enfer	NULL	949	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	blue	vomi	NULL	981	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	0,205,0	cadavre	NULL	1370	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	237,137,10	guerre	NULL	1206	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	237,137,10	tombe	NULL	1672	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	yellow	cancer	NULL	2309	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	blue	cadavre	NULL	1001	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	205,0,0	vomi	NULL	1031	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	0,205,0	enfer	NULL	2311	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	yellow	enfer	NULL	2675	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	88,41,0	cadavre	NULL	880	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	205,0,0	enfer	NULL	1055	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	205,0,0	tombe	NULL	590	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	237,137,10	cadavre	NULL	4701	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	blue	guerre	NULL	1102	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	205,0,0	cadavre	NULL	819	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	205,0,0	cancer	NULL	1128	0	bl
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	0,205,0	vomi	NULL	1265	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	237,137,10	vomi	NULL	1422	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	yellow	guerre	NULL	1712	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	yellow	vomi	NULL	807	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	blue	cancer	NULL	761	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	0,205,0	tombe	NULL	927	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	205,0,0	guerre	NULL	1050	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal2	0,205,0	guerre	NULL	791	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	lac	Congruent	1265	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	cacao	Incongruent	1155	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	fraise	Incongruent	1739	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	cacao	Incongruent	870	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	lac	Incongruent	883	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	herbe	Incongruent	1073	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	88,41,0	herbe	Incongruent	870	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	abricot	Congruent	1175	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	herbe	Incongruent	826	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	herbe	Incongruent	842	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	lac	Incongruent	1053	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	herbe	Congruent	1284	0	rien
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	cacao	Incongruent	1034	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	lac	Incongruent	831	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	soleil	Incongruent	928	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	88,41,0	abricot	Incongruent	999	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	fraise	Incongruent	893	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	abricot	Incongruent	2294	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	fraise	Incongruent	3262	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	abricot	Incongruent	845	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	88,41,0	soleil	Incongruent	800	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	237,137,10	soleil	Incongruent	1385	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	cacao	Incongruent	2643	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	soleil	Incongruent	831	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	abricot	Incongruent	1168	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	88,41,0	cacao	Congruent	2165	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	fraise	Congruent	1079	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	blue	fraise	Incongruent	2629	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	soleil	Incongruent	1181	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	0,205,0	abricot	Incongruent	1349	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	soleil	Congruent	1278	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	yellow	herbe	Incongruent	1088	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	lac	Incongruent	895	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	88,41,0	lac	Incongruent	1959	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	88,41,0	fraise	Incongruent	706	1	
14	1	21	right	female	corrected	2	NULL	NULL	NULL	NULL	Semantic	Semantic2	205,0,0	cacao	Incongruent	1287	1	
15	1	19	right	female	corrected	1	Training	blue	loupe	864	NULL	NULL	NULL	NULL	NULL	NULL		
15	1	19	right	female	corrected	1	Training	0,205,0	loupe	706	NULL	NULL	NULL	NULL	NULL	NULL		
15	1	19	right	female	corrected	1	Training	yellow	loupe	660	NULL	NULL	NULL	NULL	NULL	NULL		
15	1	19	right	female	corrected	1	Training	205,0,0	porte	473	NULL	NULL	NULL	NULL	NULL	NULL		
15	1	19	right	female	corrected	1	Training	237,137,10	porte	651	NULL	NULL	NULL	NULL	NULL	NULL		
15	1	19	right	female	corrected	1	Training	0,205,0	porte	573	NULL	NULL	NULL	NULL	NULL	NULL		
15	1	19	right	female	corrected	1	Training	205,0,0	clavier	602	NULL	NULL	NULL	NULL	NULL	NULL		
15	1	19	right	female	corrected	1	Training	237,137,10	clavier	638	NULL	NULL	NULL	NULL	NULL	NULL		
15	1	19	right	female	corrected	1	Training	yellow	clavier	617	NULL	NULL	NULL	NULL	NULL	NULL		
15	1	19	right	female	corrected	1	Training	88,41,0	clavier	1019	NULL	NULL	NULL	NULL	NULL	NULL		
15	1	19	right	female	corrected	1	Training	88,41,0	loupe	498	NULL	NULL	NULL	NULL	NULL	NULL		
15	1	19	right	female	corrected	1	Training	blue	porte	651	NULL	NULL	NULL	NULL	NULL	NULL		
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	balcon	NULL	513	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	balcon	NULL	701	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	robe	NULL	603	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	chien	NULL	684	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	studio	NULL	559	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	chien	NULL	485	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	studio	NULL	568	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	pont	NULL	540	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	robe	NULL	595	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	train	NULL	627	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	studio	NULL	607	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	balcon	NULL	523	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	balcon	NULL	499	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	robe	NULL	511	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	pont	NULL	596	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	pont	NULL	535	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	chien	NULL	785	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	train	NULL	471	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	studio	NULL	564	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	train	NULL	717	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	robe	NULL	541	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	train	NULL	585	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	237,137,10	train	NULL	524	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	chien	NULL	573	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	pont	NULL	580	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	robe	NULL	581	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	pont	NULL	682	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	studio	NULL	595	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	yellow	robe	NULL	630	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	chien	NULL	568	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	studio	NULL	538	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	88,41,0	pont	NULL	467	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	chien	NULL	486	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	0,205,0	train	NULL	589	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	205,0,0	balcon	NULL	601	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Neutral	Neutral1	blue	balcon	NULL	591	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	misère	NULL	744	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	237,137,10	bombe	NULL	489	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	bombe	NULL	709	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	mort	NULL	1046	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	bombe	NULL	523	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	tumeur	NULL	528	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	torture	NULL	461	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	haine	NULL	495	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	mort	NULL	612	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	torture	NULL	478	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	torture	NULL	659	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	haine	NULL	646	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	torture	NULL	558	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	bombe	NULL	521	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	mort	NULL	612	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	tumeur	NULL	609	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	mort	NULL	625	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	blue	bombe	NULL	561	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	0,205,0	tumeur	NULL	545	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	237,137,10	misère	NULL	659	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	bombe	NULL	516	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	torture	NULL	635	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	yellow	mort	NULL	512	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	237,137,10	haine	NULL	659	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	237,137,10	mort	NULL	525	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	88,41,0	misère	NULL	649	1	
15	1	19	right	female	corrected	1	NULL	NULL	NULL	NULL	Emotionnal	Emotionnal1	205,0,0	misère	NULL	638	1	
