SubjName	TrialN	WhichBlock	FaceCombination	FacesAcc	Accuracy	Lags	SOA	Tilt4T1	Tilt4T2	TimeofDay
306	554	10	4	1	1	1	0.1167	-15	-15	38861.335
306	555	10	4	1	1	5	0.5835	-15	15	38864.685
306	556	10	6	1	1	10	1.167	-15	-15	38867.886
306	557	10	3	1	1	2	0.2334	15	-15	38872.119
306	558	10	2	1	1	1	0.1167	-15	15	38875.335
306	559	10	2	1	1	8	0.9336	15	-15	38878.251
306	560	10	3	1	0	3	0.3501	-15	15	38881.734
306	561	10	4	0	0	5	0.5835	15	15	38884.651
306	562	10	6	1	1	8	0.9336	-15	-15	38890.518
306	563	10	3	1	1	8	0.9336	15	-15	38895.201
306	564	10	2	1	1	2	0.2334	-15	-15	38899.634
306	565	10	3	1	1	1	0.1167	-15	-15	38903.951
306	566	10	4	1	1	8	0.9336	15	15	38906.834
306	567	10	2	1	1	2	0.2334	15	-15	38909.701
306	568	10	5	1	1	2	0.2334	-15	15	38913.101
306	569	10	4	1	0	1	0.1167	15	15	38916.567
306	570	10	3	1	1	10	1.167	15	15	38919.801
306	571	10	1	1	0	2	0.2334	-15	15	38922.801
306	572	10	2	1	1	2	0.2334	15	15	38925.767
306	573	10	6	0	0	10	1.167	-15	15	38928.801
306	574	10	3	1	0	8	0.9336	15	15	38932.35
306	575	10	3	1	1	1	0.1167	15	15	38936.25
306	576	10	4	1	1	5	0.5835	15	-15	38939.151
306	577	10	1	1	0	2	0.2334	15	-15	38942.034
306	578	10	6	1	1	3	0.3501	-15	15	38944.85
306	579	10	3	1	1	5	0.5835	-15	15	38948.933
306	580	10	5	1	1	3	0.3501	-15	15	38953.316
306	581	10	1	1	1	10	1.167	-15	15	38956.734
306	582	10	4	1	1	3	0.3501	15	15	38960.284
306	583	10	1	1	0	3	0.3501	15	15	38963.167
306	584	10	1	1	1	8	0.9336	15	-15	38966.75
306	585	10	2	1	0	1	0.1167	15	-15	38971.666
306	586	10	1	1	1	5	0.5835	-15	15	38975.15
306	587	10	2	1	1	1	0.1167	-15	-15	38978.2
306	588	10	6	0	1	1	0.1167	-15	15	38982.616
306	589	10	3	1	1	10	1.167	-15	15	38985.766
306	590	10	5	1	1	5	0.5835	-15	15	38990.15
306	591	10	3	1	0	10	1.167	-15	-15	38994.85
306	592	10	1	0	1	2	0.2334	-15	15	38997.899
306	593	10	2	0	1	1	0.1167	15	15	39004.766
306	594	10	1	0	1	1	0.1167	15	15	39009.499
306	595	10	1	0	0	1	0.1167	15	-15	39012.816
306	596	10	5	1	0	2	0.2334	-15	-15	39016.399
306	597	10	4	1	1	1	0.1167	-15	15	39020.932
306	598	10	1	0	0	1	0.1167	-15	-15	39024.565
306	599	10	2	1	1	10	1.167	-15	15	39028.299
306	600	10	2	1	1	1	0.1167	15	15	39031.865
307	1	1	3	1	1	2	0.2334	15	15	39829.52
307	2	1	4	1	1	10	1.167	15	15	39835.351
307	3	1	1	1	1	5	0.5835	15	15	39839.784
307	4	1	1	1	1	8	0.9336	-15	15	39843.584
307	5	1	4	1	1	10	1.167	-15	-15	39847.152
307	6	1	2	1	1	2	0.2334	15	-15	39851.018
307	7	1	2	1	1	10	1.167	15	15	39855.118
307	8	1	5	1	1	2	0.2334	-15	-15	39858.867
307	9	1	4	1	1	8	0.9336	-15	-15	39862.75
307	10	1	4	0	1	2	0.2334	15	15	39866.951
307	11	1	2	1	0	8	0.9336	-15	15	39871.151
307	12	1	4	0	1	1	0.1167	15	15	39875.584
307	13	1	3	1	1	8	0.9336	-15	-15	39880.783
307	14	1	3	1	1	8	0.9336	15	-15	39885.334
307	15	1	3	0	1	1	0.1167	15	15	39889.334
307	16	1	3	1	0	3	0.3501	-15	15	39893.817
307	17	1	5	1	1	3	0.3501	-15	15	39898
307	18	1	4	1	1	10	1.167	15	15	39901.784
307	19	1	3	1	0	3	0.3501	15	-15	39905.75
307	20	1	1	0	1	2	0.2334	-15	-15	39910.7
307	21	1	6	1	0	8	0.9336	-15	-15	39915.866
307	22	1	1	1	1	2	0.2334	15	15	39920.85
307	23	1	4	0	1	2	0.2334	15	15	39925.216
307	24	1	4	0	0	1	0.1167	-15	15	39929.366
307	25	1	2	1	1	3	0.3501	-15	15	39934.3
307	26	1	2	1	0	10	1.167	-15	15	39937.9
307	27	1	3	1	0	5	0.5835	15	-15	39942.266
307	28	1	4	1	1	10	1.167	15	-15	39949.182
307	29	1	4	1	1	2	0.2334	15	-15	39953.4
307	30	1	5	1	1	3	0.3501	-15	-15	39958.599
307	31	1	3	0	1	10	1.167	15	15	39962.366
307	32	1	2	0	1	2	0.2334	-15	-15	39968.849
307	33	1	6	1	1	2	0.2334	-15	15	39973.716
307	34	1	1	0	0	1	0.1167	-15	15	39979.315
307	35	1	3	0	1	1	0.1167	-15	-15	39983.132
307	36	1	1	1	1	2	0.2334	-15	15	39986.916
307	37	1	2	1	1	10	1.167	15	15	39990.482
307	38	1	4	1	0	3	0.3501	15	-15	39993.899
307	39	1	4	1	1	3	0.3501	-15	15	39998.082
307	40	1	6	1	0	1	0.1167	-15	15	40001.531
307	41	1	1	1	1	3	0.3501	-15	-15	40005.182
307	42	1	3	1	0	5	0.5835	15	15	40010.398
307	43	1	3	0	1	2	0.2334	15	15	40015.365
307	44	1	3	1	0	2	0.2334	-15	15	40019.848
307	45	1	3	1	1	2	0.2334	-15	15	40023.548
307	46	1	4	1	1	8	0.9336	-15	15	40028.798
307	47	1	5	1	0	10	1.167	-15	-15	40032.298
307	48	1	2	1	1	5	0.5835	-15	-15	40038.815
307	49	1	1	1	1	2	0.2334	-15	-15	40042.648
307	50	1	6	1	1	3	0.3501	-15	15	40046.431
307	51	1	3	0	1	3	0.3501	-15	-15	40050.264
307	52	1	6	1	0	1	0.1167	-15	15	40055.314
307	53	1	1	1	0	2	0.2334	-15	15	40060.264
307	54	1	6	1	1	1	0.1167	-15	-15	40064.481
307	55	1	2	1	1	8	0.9336	15	15	40068.23
307	56	1	3	1	1	5	0.5835	15	-15	40072.163
307	57	1	3	0	1	8	0.9336	-15	-15	40075.964
307	58	1	1	1	1	2	0.2334	-15	15	40080.78
307	59	1	4	1	1	10	1.167	15	-15	40085.113
307	60	1	4	1	0	3	0.3501	-15	-15	40089.646
307	61	2	1	1	1	10	1.167	15	15	40108.496
307	62	2	3	1	1	8	0.9336	15	15	40112.163
307	63	2	3	1	1	8	0.9336	15	15	40117.413
307	64	2	2	0	1	1	0.1167	15	15	40120.729
307	65	2	1	0	1	2	0.2334	-15	15	40125.146
307	66	2	1	1	1	5	0.5835	15	15	40130.713
307	67	2	3	1	0	10	1.167	-15	-15	40134.829
307	68	2	6	1	1	3	0.3501	-15	15	40138.612
307	69	2	6	1	1	5	0.5835	-15	-15	40143.696
307	70	2	1	1	1	10	1.167	-15	15	40148.863
307	71	2	2	0	0	5	0.5835	15	15	40153.212
307	72	2	4	1	1	8	0.9336	-15	-15	40158.179
307	73	2	2	0	1	3	0.3501	15	15	40161.779
307	74	2	2	0	1	3	0.3501	15	-15	40166.112
307	75	2	3	0	0	3	0.3501	-15	15	40170.912
307	76	2	4	1	0	8	0.9336	-15	15	40175.645
307	77	2	3	1	1	2	0.2334	15	15	40179.196
307	78	2	4	1	1	3	0.3501	15	15	40183.212
307	79	2	3	0	0	1	0.1167	-15	15	40186.478
307	80	2	3	0	1	2	0.2334	-15	-15	40190.078
307	81	2	5	1	1	5	0.5835	-15	15	40196.779
307	82	2	3	0	0	5	0.5835	-15	-15	40200.395
307	83	2	4	1	1	8	0.9336	-15	-15	40204.928
307	84	2	2	0	1	1	0.1167	15	15	40208.828
307	85	2	4	1	1	2	0.2334	-15	-15	40212.594
307	86	2	5	1	1	2	0.2334	-15	15	40217.128
307	87	2	4	1	0	2	0.2334	15	-15	40220.661
307	88	2	4	1	1	3	0.3501	-15	-15	40224.294
307	89	2	1	0	1	3	0.3501	-15	15	40229.311
307	90	2	4	1	1	8	0.9336	15	-15	40232.911
307	91	2	4	1	1	2	0.2334	-15	-15	40236.978
307	92	2	2	0	0	5	0.5835	-15	15	40240.627
307	93	2	1	1	0	10	1.167	-15	-15	40248.31
307	94	2	3	1	1	10	1.167	-15	-15	40252.078
307	95	2	4	1	0	2	0.2334	15	-15	40255.544
307	96	2	3	1	1	2	0.2334	15	-15	40262.244
307	97	2	3	0	1	1	0.1167	-15	15	40267.211
307	98	2	6	1	1	5	0.5835	-15	15	40271.81
307	99	2	3	1	1	8	0.9336	15	-15	40275.31
307	100	2	3	0	0	1	0.1167	15	-15	40280.426
307	101	2	1	0	1	2	0.2334	-15	15	40283.961
307	102	2	2	0	1	3	0.3501	15	15	40287.56
307	103	2	4	1	0	3	0.3501	15	-15	40291.41
307	104	2	3	0	0	3	0.3501	15	-15	40295.36
307	105	2	3	1	1	5	0.5835	15	15	40299.726
307	106	2	1	1	1	10	1.167	-15	-15	40303.127
307	107	2	5	1	1	3	0.3501	-15	15	40308.076
307	108	2	2	0	0	3	0.3501	15	-15	40312.043
307	109	2	2	1	0	10	1.167	-15	-15	40318.426
307	110	2	2	0	1	1	0.1167	15	-15	40322.91
307	111	2	6	1	1	1	0.1167	-15	-15	40328.126
307	112	2	3	0	1	5	0.5835	-15	15	40331.476
307	113	2	1	0	1	5	0.5835	15	-15	40335.409
307	114	2	5	1	1	10	1.167	-15	15	40339.559
307	115	2	3	0	0	2	0.2334	15	-15	40343.309
307	116	2	6	1	1	5	0.5835	-15	-15	40347.459
307	117	2	1	1	1	8	0.9336	15	15	40352.125
307	118	2	1	1	1	2	0.2334	15	-15	40355.743
307	119	2	5	1	1	1	0.1167	-15	-15	40359.692
307	120	2	3	0	1	8	0.9336	15	15	40363.592
307	121	3	2	1	1	5	0.5835	15	15	40384.958
307	122	3	3	1	0	3	0.3501	-15	15	40388.775
307	123	3	3	0	0	1	0.1167	15	-15	40393.192
307	124	3	1	1	1	3	0.3501	-15	15	40397.591
307	125	3	2	0	1	1	0.1167	-15	-15	40400.991
307	126	3	4	1	1	3	0.3501	-15	15	40404.558
307	127	3	3	0	1	1	0.1167	15	-15	40407.825
307	128	3	1	1	1	8	0.9336	15	15	40411.975
307	129	3	4	1	1	10	1.167	15	15	40416.541
307	130	3	3	1	1	3	0.3501	15	15	40419.941
307	131	3	1	1	1	3	0.3501	-15	-15	40423.641
307	132	3	1	1	1	3	0.3501	-15	15	40427.408
307	133	3	1	1	1	5	0.5835	15	-15	40430.841
307	134	3	2	0	1	3	0.3501	-15	-15	40434.491
307	135	3	3	1	1	8	0.9336	-15	15	40438.524
307	136	3	4	1	1	2	0.2334	-15	-15	40442.108
307	137	3	4	0	0	1	0.1167	15	-15	40445.624
307	138	3	3	1	1	8	0.9336	15	-15	40449.274
307	139	3	2	1	1	8	0.9336	15	-15	40452.79
307	140	3	1	0	0	1	0.1167	-15	-15	40457.506
307	141	3	4	0	1	1	0.1167	15	15	40461.857
307	142	3	3	0	0	2	0.2334	15	-15	40465.99
307	143	3	1	0	0	1	0.1167	15	-15	40469.74
307	144	3	5	1	1	1	0.1167	-15	-15	40473.306
307	145	3	6	1	1	1	0.1167	-15	-15	40477.124
307	146	3	1	1	1	5	0.5835	-15	15	40480.457
307	147	3	3	1	1	3	0.3501	-15	-15	40484.34
307	148	3	1	1	0	10	1.167	-15	-15	40487.573
307	149	3	4	1	0	3	0.3501	15	-15	40493.222
307	150	3	2	0	1	2	0.2334	-15	-15	40496.29
307	151	3	6	1	1	10	1.167	-15	15	40499.94
307	152	3	3	1	1	3	0.3501	-15	15	40504.623
307	153	3	1	0	1	3	0.3501	15	-15	40507.972
307	154	3	3	0	1	10	1.167	-15	15	40511.39
307	155	3	2	1	1	8	0.9336	-15	-15	40516.123
307	156	3	5	1	1	3	0.3501	-15	15	40519.556
307	157	3	4	1	1	3	0.3501	15	15	40523.156
307	158	3	2	1	1	8	0.9336	15	-15	40526.655
307	159	3	2	0	1	1	0.1167	15	15	40531.773
307	160	3	4	1	0	5	0.5835	15	-15	40536.606
307	161	3	3	1	1	3	0.3501	-15	15	40539.755
307	162	3	1	1	0	1	0.1167	-15	15	40543.188
307	163	3	4	1	1	2	0.2334	-15	-15	40546.606
307	164	3	3	1	1	2	0.2334	15	-15	40551.239
307	165	3	6	1	1	2	0.2334	-15	-15	40557.488
307	166	3	4	1	1	3	0.3501	15	15	40561.655
307	167	3	6	1	0	3	0.3501	-15	-15	40565.072
307	168	3	2	1	1	3	0.3501	15	-15	40568.422
307	169	3	3	1	1	10	1.167	15	-15	40572.572
307	170	3	3	0	1	1	0.1167	-15	15	40576.571
307	171	3	3	1	1	2	0.2334	15	15	40582.905
307	172	3	4	1	0	2	0.2334	15	-15	40588.055
307	173	3	5	1	1	3	0.3501	-15	-15	40594.554
307	174	3	1	0	1	3	0.3501	-15	15	40598.705
307	175	3	5	1	0	1	0.1167	-15	15	40602.638
307	176	3	3	0	0	2	0.2334	-15	15	40606.771
307	177	3	2	1	0	3	0.3501	-15	15	40611.087
307	178	3	1	0	1	1	0.1167	15	-15	40614.604
307	179	3	5	1	1	8	0.9336	-15	-15	40618.405
307	180	3	4	1	0	2	0.2334	-15	15	40622.354
307	181	4	3	1	1	10	1.167	15	-15	40639.204
307	182	4	6	1	1	3	0.3501	-15	15	40644.337
307	183	4	6	1	1	10	1.167	-15	-15	40648.253
307	184	4	1	1	0	8	0.9336	-15	-15	40652.221
307	185	4	1	1	0	8	0.9336	15	15	40656.07
307	186	4	6	1	1	5	0.5835	-15	-15	40660.97
307	187	4	4	1	1	5	0.5835	-15	-15	40664.703
307	188	4	2	0	0	2	0.2334	15	-15	40668.454
307	189	4	4	1	1	5	0.5835	15	-15	40672.27
307	190	4	1	1	1	3	0.3501	-15	15	40677.086
307	191	4	3	1	1	10	1.167	-15	-15	40680.57
307	192	4	2	1	1	10	1.167	15	-15	40685.72
307	193	4	3	1	1	3	0.3501	-15	-15	40689.886
307	194	4	2	0	1	5	0.5835	15	-15	40693.936
307	195	4	4	1	0	5	0.5835	-15	15	40697.353
307	196	4	1	0	1	5	0.5835	-15	-15	40702.769
307	197	4	3	0	1	3	0.3501	-15	-15	40706.703
307	198	4	4	0	1	1	0.1167	-15	-15	40710.886
307	199	4	2	1	1	5	0.5835	-15	15	40714.352
307	200	4	5	1	1	10	1.167	-15	-15	40717.835
307	201	4	4	1	1	5	0.5835	15	-15	40725.036
307	202	4	1	1	1	1	0.1167	-15	15	40728.419
307	203	4	6	1	1	8	0.9336	-15	-15	40731.819
307	204	4	6	1	1	8	0.9336	-15	15	40735.135
307	205	4	3	0	0	1	0.1167	-15	15	40739.336
307	206	4	1	0	0	1	0.1167	15	-15	40742.636
307	207	4	6	0	1	3	0.3501	-15	15	40745.752
307	208	4	3	0	1	2	0.2334	-15	-15	40750.235
307	209	4	1	1	0	3	0.3501	15	15	40753.335
307	210	4	5	1	1	8	0.9336	-15	15	40758.019
307	211	4	6	1	1	3	0.3501	-15	15	40761.252
307	212	4	2	1	1	2	0.2334	15	15	40764.368
307	213	4	4	1	1	8	0.9336	15	-15	40768.301
307	214	4	2	0	1	2	0.2334	15	15	40771.551
307	215	4	3	1	1	3	0.3501	15	15	40775.235
307	216	4	2	1	1	8	0.9336	-15	15	40778.602
307	217	4	6	1	1	3	0.3501	-15	-15	40782.001
307	218	4	3	1	1	10	1.167	15	15	40785.518
307	219	4	2	1	1	5	0.5835	15	-15	40788.851
307	220	4	6	1	1	10	1.167	-15	15	40792.351
307	221	4	3	0	0	2	0.2334	-15	15	40796.135
307	222	4	2	1	0	3	0.3501	15	-15	40799.651
307	223	4	1	0	1	1	0.1167	15	-15	40806.067
307	224	4	4	1	1	2	0.2334	15	15	40809.685
307	225	4	6	1	1	5	0.5835	-15	15	40812.701
307	226	4	5	1	1	5	0.5835	-15	15	40815.834
307	227	4	1	1	1	8	0.9336	15	-15	40819.234
307	228	4	2	1	0	5	0.5835	-15	15	40822.467
307	229	4	5	1	1	3	0.3501	-15	15	40826.368
307	230	4	1	1	1	10	1.167	-15	15	40829.734
307	231	4	2	0	1	1	0.1167	15	-15	40833
307	232	4	3	0	1	1	0.1167	15	15	40836.617
307	233	4	4	1	1	5	0.5835	-15	-15	40840.616
307	234	4	2	1	1	2	0.2334	-15	15	40844.017
307	235	4	3	1	1	5	0.5835	15	15	40847.1
307	236	4	5	1	1	1	0.1167	-15	15	40850.067
307	237	4	3	0	1	1	0.1167	15	15	40853.516
307	238	4	1	1	1	2	0.2334	15	-15	40856.8
307	239	4	5	1	0	5	0.5835	-15	-15	40861.034
307	240	4	6	1	1	10	1.167	-15	-15	40865.117
307	241	5	4	0	1	1	0.1167	-15	-15	40889.032
307	242	5	2	0	0	1	0.1167	-15	-15	40893.415
307	243	5	4	0	1	1	0.1167	-15	-15	40898.133
307	244	5	1	1	1	3	0.3501	-15	-15	40901.566
307	245	5	1	1	1	1	0.1167	15	15	40904.599
307	246	5	2	0	1	8	0.9336	-15	-15	40907.716
307	247	5	5	1	1	2	0.2334	-15	-15	40910.865
307	248	5	4	1	1	8	0.9336	-15	15	40913.849
307	249	5	6	1	1	5	0.5835	-15	15	40917.182
307	250	5	4	0	1	1	0.1167	-15	-15	40921.065
307	251	5	6	1	1	1	0.1167	-15	15	40924.165
307	252	5	3	1	0	2	0.2334	-15	-15	40927.248
307	253	5	6	1	1	10	1.167	-15	-15	40931.066
307	254	5	2	1	1	1	0.1167	-15	15	40934.282
307	255	5	6	1	0	1	0.1167	-15	15	40937.798
307	256	5	1	1	0	3	0.3501	15	-15	40943.465
307	257	5	1	1	1	2	0.2334	15	-15	40946.481
307	258	5	1	1	0	3	0.3501	15	-15	40949.515
307	259	5	3	1	0	8	0.9336	-15	-15	40952.848
307	260	5	4	1	0	3	0.3501	-15	15	40958.365
307	261	5	4	0	0	2	0.2334	15	15	40963.581
307	262	5	1	1	1	1	0.1167	-15	15	40969.048
307	263	5	5	1	1	1	0.1167	-15	-15	40973.031
307	264	5	1	1	1	10	1.167	15	-15	40977.148
307	265	5	2	1	1	2	0.2334	15	-15	40980.697
307	266	5	1	1	1	3	0.3501	-15	15	40985.548
307	267	5	2	0	0	2	0.2334	-15	15	40989.614
307	268	5	3	0	0	1	0.1167	-15	15	40993.997
307	269	5	4	0	1	1	0.1167	15	-15	40997.647
307	270	5	5	1	1	2	0.2334	-15	15	41001.698
307	271	5	4	0	1	3	0.3501	-15	15	41005.147
307	272	5	2	1	0	3	0.3501	-15	15	41009.581
307	273	5	1	1	0	3	0.3501	15	15	41012.847
307	274	5	1	1	1	5	0.5835	15	15	41019.097
307	275	5	2	0	1	10	1.167	-15	-15	41022.914
307	276	5	5	1	1	1	0.1167	-15	15	41027.68
307	277	5	6	1	1	2	0.2334	-15	-15	41032.013
307	278	5	1	1	1	3	0.3501	15	15	41034.98
307	279	5	2	1	0	2	0.2334	-15	15	41038.497
307	280	5	1	1	1	2	0.2334	-15	-15	41043.43
307	281	5	3	1	1	10	1.167	15	-15	41046.23
307	282	5	1	1	1	5	0.5835	-15	-15	41050.579
307	283	5	1	0	1	3	0.3501	-15	-15	41055.547
307	284	5	2	1	1	10	1.167	-15	15	41059.03
307	285	5	4	1	1	3	0.3501	-15	-15	41063.096
307	286	5	3	0	0	2	0.2334	15	-15	41066.729
307	287	5	3	0	1	2	0.2334	15	15	41070.363
307	288	5	2	0	0	10	1.167	15	15	41073.646
307	289	5	5	1	1	10	1.167	-15	15	41076.863
307	290	5	1	0	1	1	0.1167	15	15	41080.379
307	291	5	5	1	1	2	0.2334	-15	-15	41083.629
307	292	5	3	1	1	3	0.3501	15	-15	41086.695
307	293	5	4	1	0	10	1.167	-15	-15	41089.879
307	294	5	1	1	1	5	0.5835	-15	-15	41093.696
307	295	5	3	1	0	5	0.5835	-15	15	41096.896
307	296	5	1	1	1	8	0.9336	-15	15	41105.746
307	297	5	1	1	1	5	0.5835	15	15	41109.046
307	298	5	4	0	1	1	0.1167	15	15	41113.462
307	299	5	2	0	0	1	0.1167	-15	15	41117.278
307	300	5	2	0	1	10	1.167	15	-15	41120.345
307	301	6	3	0	1	3	0.3501	15	15	41137.311
307	302	6	2	0	1	10	1.167	15	-15	41141.945
307	303	6	4	1	1	1	0.1167	-15	15	41145.212
